Podcast Name,Episode Title,Date,Episode Description,Guess of Sponsorship,Matched Keyword
感官一條通,EP102｜LINE台灣 呂苔君：在地創作養成，貼圖十年有成,"Mon, 27 Dec 2021 22:00:00 GMT","【 SoundOn 原創節目】#本集節目由LINE 台灣贊助播出

你是什麼時候開始用LINE 貼圖的呢？會動的、會唱歌的，你最愛用的又是哪一款呢？今天邀請到 LINE 台灣貼圖暨創作者事業部資深總監呂苔君，各種稀奇古怪，厭世、醜怪的貼圖是從何而來，台灣的 LINE 貼圖又是怎麼成長到現在的呢？訂閱制、創作經紀又將為我們帶來什麼？

呂苔君，LINE台灣貼圖暨創作者事業部資深總監

呂苔君自2015年10月加入LINE，帶領台灣貼圖團隊與日本總部協同合作，發展在地官方貼圖及原創市集平台，發掘台灣潛力創作者，行銷全球，並擴大為創作者做「貼圖經紀」，發展台灣IP更多元面向的可能性。
加入LINE台灣之前，呂苔君曾服務於聯合報系及旺旺中時集團時藝多媒體，深耕文化創意產業，擁有十年藝文及授權的策展經驗，曾負責ONE PIECE航海王特展、積木夢工場-樂高大師Nathan Sawaya特展、米開朗基羅特展、爽啾貘不正經學
園插畫新勢力特展、Cirque du Soleil太陽劇團歡躍之旅等大型專案。
呂苔君擁有國立政治大學企業管理碩士學位。

「LINE貼圖超值方案」：​

粉絲敲碗許久，LINE貼圖於2021年6月推出「LINE貼圖超值方案」​，啟動訂閱制服務，​具有「基本型」與「進階型」兩大類，「基本型」最低平均每月只要40元，即可享受500萬組​貼圖的任選即用；「進階型」更加碼超過9​萬組表情貼，滿滿的貼圖與表情貼集結海內外人氣角色，如卡納赫拉，白爛貓、貓貓蟲咖波、喵嗚公園、豆卡頻道等等、還有最經典的熊大兔兔，和更多稀奇古怪、厭世、醜怪等，讓用戶不用做選擇，通通擁有，並且絕對找得到跟別人不一樣，最適合自己，甚至是很鬧或想換換口味的各式貼圖，在輸入關鍵字時，系統會推薦相符合的超值貼圖，即便是之前還沒下載過的超值貼圖，也能直接點選，​讓喜愛貼圖與表情貼的用戶，恣意享有豐富的溝通樂趣。2021/12/23​起至2022/1/6 17:00 加入「LINE貼圖超值方案」，還享免費試用3個月(原為1個月)！​

詳細方案內容請參官網：https://store.line.me/stickers-premium/landing/zh-Hant

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",sponsored,贊助播出
感官一條通,EP103｜楊貴智、Zoe：給音樂人一點提醒，給法律人一點樂趣,"Fri, 31 Dec 2021 04:00:00 GMT","【 SoundOn 原創節目】本集節目由臺虎精釀贊助播出！酒後不開車，開車不喝酒！

最近有些藝人染上「大麻」煩，今天我們找來江湖傳言不合的，兩位 Podcast 界知名律師，楊貴智、Zoe 李菁琪，除了上演和解戲碼外，同時跟大家講講，一些你需要知道的提醒，還有法律人的各種小樂趣，跨年開始狂歡前，先收聽這集，確保飛行平安！
----
臺虎精釀與台南咖啡名店 St.1 聯手鉅獻，推出一年一度的「Black Label」黑標進階款 9.99 % 系列啤酒「悍馬丁尼 STRONG ORIGIN ESPRESSO MARTINI」！悍馬丁尼於強勁的酒感中，融入肯亞單一產區咖啡。清爽乾淨的莓果、柑橘和花香前調，以帶有餅乾、香料氣息的烘焙麥芽襯托而出，再以穩重的木質中調，以及微澀的後段口感，輕巧收尾。

「悍馬丁尼 」 有酒有咖啡、有風味有層次。成熟的風味最適合冬天好好享受！

全台7-11、臺虎精釀門市、Jason’s Market、微風超市、City’super、誠品神農市場，全面上市！
懶得出門嗎？臺虎精釀官網「黑虎宅速配」12罐即免運、專人為你親送到府！
https://www.taihubrewing.com/express

【法客電台&amp;法白社群】
官網 👉 https://plainlaw.me
Facebook 👉 https://bit.ly/38cpMeL
Instagram 👉 https://reurl.cc/qMQyE
法客電台 Telegram 👉 t.me/plmradio
法客電台 Facebook社團 👉 https://bit.ly/2IIwf6O
楊貴智拍攝：蔡傑曦

【 Zoe ＆大麻煩不煩】
Zoe 👉 https://www.facebook.com/bettercallzoe
官網 👉 https://ghostisland.media/
Facebook 👉 https://www.facebook.com/ghostislandme/
IG 👉 https://www.instagram.com/ghostislandme/

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",sponsored,贊助播出
感官一條通,EP104｜葉郎：影視倒帶開宅界 異聞筆記看產業  葉郎與「錄影帶生與死」寫作計畫,"Thu, 06 Jan 2022 22:00:00 GMT","【 SoundOn 原創節目】

葉郎，自介寫著：「文字工。社交恐懼併發資訊焦慮，囤積冷知識用以對抗無法遁逃的社交場合」。
每天都要讀一小時的外電筆記，成為了現在的異聞筆記，而媒體產業是推陳出新？還是不斷地重蹈覆徹呢？

葉郎 X 方格子vocus
【葉郎的首部數位連載作品｜錄影帶生與死】

即日起至 01/21（五）23:59，購買葉郎《錄影帶生與死》任一方案並輸入折扣碼：welcome2022，即刻享有 8 折優惠價。
📍了解詳情：https://bit.ly/3zwD4ij

這是一場期待打破演算法限制、與讀者共同完成的實驗性計畫。8 萬字內容深度爬梳錄影帶的前世今生，談論從錄影帶、DVD 到 Netflix 的數位崛起，邀請你參與葉郎的寫作過程，走進電影工業後台，揭開幕後的文化革命。

葉郎：異聞筆記 / Dr. Strangenote：https://www.facebook.com/Dr.Strangenote

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP105｜VH（Vast & Hazy)：人皆有病誰曰正常 文明層級音樂有光,"Fri, 14 Jan 2022 04:00:00 GMT","【 SoundOn 原創節目】

VH（Vast &amp; Hazy)，在專訪中被稱作出口系樂團，用音樂帶著聽者找到情緒的出口，而這次巨大的情緒積累成《文明》等級，我們還能到那時的彼岸嗎？
由主唱咖咖與吉他手易祺組成的雙人組合，已成近年來聽獨立音樂的必聽組合，專場也場場秒殺，或許能有這麼大的魅力就是他們總能為大家帶來情緒的出口，今年除了小巡演外，四月也還有新的演出？各種過往的小故事，都將在《感官一條通》由小樹說給你聽！

VH（Vast &amp; Hazy) 第二張概念專輯《文明》
數位聆聽 ➲ https://pros.is/3yagc3
實體收藏 ➲ https://pros.is/3z9zv5

VH（Vast &amp; Hazy)：https://www.facebook.com/VastandHazy

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP106｜HUR：科幻女團新格局，個性爆發通靈獸，國際魅力風暴襲。,"Thu, 20 Jan 2022 22:00:00 GMT","【 SoundOn 原創節目】#本集節目由喜年來贊助播出

講到喜年來，產品一直都以健康營養為名，堅持使用單純的原物料，保留最天然的風味，不添加對人體有害物質，近年來更推出不同的口味，而最近年節要到了就要準備送禮。

而陳千上萬種禮盒挑選讓人非常苦惱，喜年來蛋捲就是大人小孩都愛吃的美好組合！

眾多口味喜年來應有盡有，讓你過年送禮就能找到合適的禮盒！只要聚在一起就是喜年來！

另外在1/26 星期三的 晚上五點到七 感官一條通會在#台北年貨大街，迪化街永樂廣場的街頭播音室進行 Live podcast show，將會和馬欣一起聊聊最近的影視相關話題！而且到時候喜年來也會準備蛋捲禮盒讓現場的觀眾朋友抽獎喔！
———
HUR，從選秀節目而生的全新科幻女團，由 Cindy 利善榛 / C.Holly / Jasmine 裴頡 / Erin 連穎 / Sizi 巴倫月 / Jennifer 席子淇組成，以每個人個性所刻畫的靈獸，充滿爆發性的歌曲，創造出極具特色的專輯。而這次也更跟製作人兼老闆的斐立普Felipe.Z 聊聊一路以來成團的想法，女兒們與爸爸的掏心掏肺，WATCH HUR、為什麼想安排女生宿舍、未來的走向呢？
《感官一條通》都將挖掘出你想不到的HUR！

📍1/23 高雄場
地點：夢時代 1F幸福廣場
商品販售時間：14:00-17:30
簽唱會時間：15:00-17:00
📍1/30 台中場
地點：台中廣三SOGO 1F廣場
商品販售時間：14:00-17:00
簽唱會時間：15:00-17:00

HUR
Youtube：https://www.youtube.com/c/HUROFFICIAL-AOA
Instagram：https://www.instagram.com/hur_official_/
Twitter：https://twitter.com/HUR_AoA
商城：https://www.aoa-hur.com/

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",sponsored,贊助播出
感官一條通,EP107｜創遊遊戲 王峻偉、林秉舒：義賊添丁遊戲再現，重寫台史經典滿街,"Fri, 28 Jan 2022 04:00:00 GMT","【 SoundOn 原創節目】#喜歡請訂閱
廖添丁，台灣本土傳奇人物，從歷史人物演變成遊戲角色，一個多年前的碩士畢業論文，只有完成兩關的遊戲，重新以更多的資源、人力再次創作成《廖添丁 - 稀代兇賊の最期 》！
在遊戲中有多種版本，更是第一個有全台文的遊戲！當初是怎麼設計遊戲的橋段，更將多種台灣在地的事物做成遊戲配件！而全世界的獨立遊戲創作者，面臨眾多遊戲的夾殺要怎麼活下來呢？現在就點開，並且聽完後就買下來！Steam 97%壓倒性好評！現在就開始玩吧！

廖添丁 - 稀代兇賊の最期
FB：https://www.facebook.com/LiauThiamTingGame
Steam 售價 NT.398 97%壓倒性好評！
https://store.steampowered.com/app/1406850/
Switch 售價 NT.422
https://ec.nintendo.com/HK/zh/titles/70010000042616
#原聲帶同步發行
#添丁迷因貼圖包 熱賣中
- 華語版: https://line.me/S/sticker/17111603
- 台語版: https://line.me/S/sticker/17133685

———
感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP108｜馬欣：句句見紅大四喜，普世流行誰文青。,"Thu, 03 Feb 2022 22:00:00 GMT","【 SoundOn 原創節目】#本集節目為 2022 年台北年貨大街街頭播音室合作節目，由臺北市政府主辦。

在 2021 年，台灣受到新冠肺炎影響，影劇電影有很大的影響，而本集我們談論近年來，《華燈初上》為什麼成為一波炫風？《瀑布》、《美國女孩》之爭是怎麼演變的？
影評之中有沒有「不能講」的事情呢？以及在台灣樂評人、影評人要怎麼活下去？
當然也還有更多更精彩的，句句見紅是見什麼紅？而流行就真的是文青嗎？
歡迎收聽本集的感官一條通，讓你噴笑嬉鬧有夠通！

馬欣：https://www.facebook.com/mahsinpage

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP109｜楊富閔：宮廟童年仍可聞，鄉俗敘事方法論,"Thu, 10 Feb 2022 22:00:00 GMT","【 SoundOn 原創節目】

楊富閔，以《花甲男孩》一書被改變成電視劇《花甲男孩轉大人》而出名，在創作過程中日記是幫助他最多的東西，而各種廟會慶典婚喪喜慶，也時常成為筆下的內容；從兒時聊到作品、從獨自一人聊到做家事，而開始創作的根源又是來自哪裡呢？家人同時也是富閔最大的觀察對象？！這集非常精彩，請不要錯過！

《合境平安》購書連結：https://www.books.com.tw/products/0010911442?sloc=main

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP110｜三牲獻藝：翻民俗舖仙途  搞電子情色路,"Fri, 18 Feb 2022 02:00:00 GMT","【 SoundOn 原創節目】

《三牲獻藝》《sam-seng-hiàn-gē》，以「這是一個只有台灣可以產出的全新樂種」自稱，落實風土採集，並將電子音樂與台灣廟宇音樂元素混種、融合的電子音樂跨界團體；由知名音樂製作人－柯智豪（Blaire Ko）所發起，加上另位兩位音樂圈重量級電音製作人－鄭各均（Sonic Deadhorse）、黃凱宇（fish.the）所組成。並有年輕的Visual Artist：邱智群。

本次帶來《八仙》，從柯智豪紀錄的情色的部分開始談起，聊了近況，更談了台灣電子音樂的學習場景
；又或者是伸進戲曲圈搞壞別人的脈絡？踏入搖滾圈鬆開哪些限制？

最後若你還沒有了解《三牲獻藝》想帶來的意涵，可以先聽過他們的歌曲，嘗試了解台灣廟宇與電子音樂的新的可能性。

三牲獻藝FB：https://www.facebook.com/sshg2014
《新能祭 SYNERGY Festival》：https://www.flyingv.cc/projects/30969

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP111｜《仲夏夜汁夢》編劇趙啟運、演員崔台鎬、謝孟庭：解放莎翁春夢噴汁 同志文本慾望宗旨,"Fri, 25 Feb 2022 11:00:00 GMT","【 SoundOn 原創節目】#喜歡請五星訂閱 #請注意本集為感官一條通最情色的一集！
本次專訪編劇趙啟運、演員崔台鎬、謝孟庭，將從如何變化這個文本開始，到底是如何「調教」演員，而崔台鎬、謝孟庭又是如何做演員的功課呢？從「狗狗」開始顛覆你對《仲夏夜之夢》的想像！

臺南人劇團：https://www.facebook.com/tainanerensemble
《仲夏夜汁夢》購票連結：https://www.opentix.life/event/1473871890477862914
《仲夏夜汁夢》是台南人劇團「莎士比亞音樂劇」的第二部曲，導演呂柏伸、作曲柯智豪、編劇／作詞趙啟運和編舞蘇威嘉再度聯手，重新翻轉莎翁經典愛情喜劇，許多角色設定改以LGBTQ+人物呈現，企圖以當代性別光譜和情慾流動角度，打破性別和情慾的刻板印象，打造出比第一部曲《第十二夜》更加狂妄、囂張、娛樂十足的音樂劇嶄新體驗！

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",not_sponsored,no keyword found
,,,,,
一百趴沈,「在這個世界上，八婆才是大眾！構成八婆的八大奧義」✿沈豚活潑EP13,"Wed, 01 Sep 2021 23:00:35 GMT",本集我們要探索沈豚活潑這個單元的源頭力量-也就是八婆這種生物。  八婆是一個有點性別偏頗的詞彙，實際上擁有這項能力的人並不僅限女性，而八婆這個身份更是有多種流派之分。長期處在八婆迷陣當中的豬PD，因為近期受到太多八婆資訊的洗禮，決定條列出八條八婆最強奧義出來，與沈豚兩位八婆進行對質。  沈豚兩位八婆代表將一一說明解釋，八婆這種生物為什麼要常常使用這些讓凡人掉入圈套的奧義，兩位高端八婆試圖以口才說服豬PD一件事：八婆是這個世界上必須該有的存在，並且八婆們能為世界帶來善的循環。（恩？）  沈：「我覺得我們兩個最重要的使命就是想讓大家都成為八婆，我們希望你發現自己內心裡就藏著一個八婆。」  豚：「而且我覺得你不能怪一個人很會說故事，其實老實說我真的不常造謠，但我就是很會講故事，我太容易把故事說得很生動，這是真的。」  —  一百趴沈-沈的Podcast 強力徵求財沈來贊助！ 合作需求請寄： ssyuss00@gmail.com  這裡可以斗內節目製作費: https://pay.firstory.me/user/play-with-shen  Powered by Firstory Hosting,not_sponsored,no keyword found
